전시회명,개최기간,개최국,개최도시,개최장소(베뉴),축제URL,축제소개
Good Food & Wine Show,25. - 27. June 2027,Australia,Sydney,International Convention Centre ICC,goodfoodshow.com.au/sydney,"The Good Food & Wine Show is an annual consumer exhibition that has established itself as a central event for culinary enthusiasts. The event is organized by Diversified Communications Australia at the renowned International Convention Centre (ICC) in Sydney, a leading company specializing in trade fairs. It offers a unique platform to discover the latest trends and innovations in the food and wine industry. Each year, the fair attracts thousands of food connoisseurs, wine lovers, and industry experts. The Good Food & Wine Show showcases an impressive variety of products and services covering a wide range of culinary topics. This includes wines from renowned Australian wine regions such as the Barossa Valley and Margaret River, craft beers, spirits, gourmet snacks, cheese, chocolate, and a selection of kitchen utensils and appliances. Numerous exhibitors from the food, beverage, hospitality, kitchen technology, and tourism sectors present their latest offerings, offering exclusive tastings and interactive cooking demonstrations. Highlights of the event include wine and food tastings, as well as interactive masterclasses conducted by industry experts. Live cooking demonstrations by famous Australian chefs such as Curtis Stone and Maggie Beer give visitors exciting insights into preparing exclusive dishes. Additionally, participants can attend special events such as the RIEDEL Wine Glass Experience or the Chocolate Appreciation Masterclass to deepen their knowledge of the art of wine and chocolate enjoyment. The Good Food & Wine Show fosters cultural and economic ties with Australia by showcasing the country's culinary traditions and innovative spirit, while also encouraging international exchange. The events take place not only in Sydney but also in other cities like Melbourne, Brisbane, and Perth, giving the fair national significance. It is particularly noteworthy that the fair offers professionals in the gastronomy, wine production, food manufacturing, and tourism industries valuable opportunities to network, maintain business relationships, and explore new markets. The primary visitors are both professionals from the foodservice and wine industries and culinary enthusiasts interested in the latest products and trends. The ICC Sydney, a modern and environmentally sustainable exhibition center in Darling Harbour, is the ideal venue for such a significant event. It offers top-notch facilities and is easily accessible for both local and international visitors. Surrounded by a vibrant atmosphere and numerous recreational opportunities, it provides the perfect location for an exhibition that stimulates all the senses and delights with a wide range of culinary experiences."
FHI Food & Hotel Indonesia,21. - 24. July 2027,Indonesia,Jakarta,JIExpo Jakarta International Expo,foodhotelindonesia.com,"FHI Food & Hotel Indonesia is one of the most prominent and internationally recognized trade fairs for the gastronomy, hospitality, and food industries in Southeast Asia. It is organized by PT Pamerindo Indonesia, a member of the Informa Markets Group—one of the world’s leading organizers of B2B events. Held biennially at the Jakarta International Expo (JIExpo)—Indonesia’s largest and most modern exhibition center—the fair benefits from a prime location with direct access to international airports, a wide range of nearby accommodations, and well-developed transport infrastructure. The choice of venue underscores Jakarta’s role as the nation’s economic and cultural hub. The exhibition comprehensively covers the entire spectrum of the foodservice and hospitality industries—from food and beverages to kitchen technology, interior design, and packaging innovation. Visitors gain insight into the latest developments and offerings, including fresh seafood, plant-based alternatives, Halal-certified products, state-of-the-art kitchen appliances, digital service systems, and innovative beverage selections such as coffee, tea, wine, spirits, and alcohol-free options. The event is geared toward professionals from the hotel and restaurant sectors, trade, consultancy, and investment. Decision-makers in procurement and operations, as well as exhibitors from food production, technology, interior design, and service industries, use the platform to establish a foothold in Indonesia’s dynamic market—an increasingly attractive destination thanks to its young population and rapidly growing tourism sector. A standout feature of the FHI is its extensive supporting program. The FHI Food Academy offers hands-on workshops, such as “Experience the Art of Vegan Cooking,” that provide valuable opportunities for professional development. Industry talks and expert panels address emerging trends, innovations, and strategic insights. The ""Innovation Spotlight"" format highlights advances in hospitality technology and digital transformation. Competitions like the Salon Culinaire and the World Fashion Drinks Competition foster creativity and showcase emerging talent. In addition, structured networking programs and targeted business matchings facilitate valuable commercial connections. FHI Food & Hotel Indonesia is an essential platform for professionals across the food, beverage, and hospitality sectors looking to strengthen their market presence, discover new products, and build international partnerships. The Jakarta International Expo serves as an ideal venue with its modern infrastructure, professional event management, and excellent accessibility—a space that brings together innovation and collaboration in the heart of a vibrant, emerging metropolis."
Good Food & Wine Show,20. - 22. August 2027,Australia,Perth,Convention & Exhibition Center,goodfoodshow.com.au/perth,"The Good Food & Wine Show (GFWS) is one of Australia’s premier public exhibitions for food, wine, and gourmet experiences. It attracts food enthusiasts, wine connoisseurs, and industry professionals alike. Since its debut in Perth in 2008, it has impressed visitors each year with a diverse range of high-quality products, engaging live experiences, and opportunities for personal interaction. The event is held at the Perth Convention & Exhibition Centre (PCEC) – a modern venue in the heart of the city, well-connected by public transport. The show is organised by Spectapular Enterprises Pty Ltd, an experienced event management company that has created a platform through the GFWS that successfully combines culinary culture, innovation, and economic momentum. The event is far more than a traditional food fair. It showcases the culinary diversity of Australia and serves as a meeting point for the national gourmet community. Exhibits include fine wines, spirits, craft beers, premium food products, and kitchen innovations – from handcrafted delicacies to modernist cuisine and specialty items from small, independent producers. Over 200 exhibitors from renowned regions such as Margaret River, the Barossa Valley, and the Clare Valley invite visitors to exclusive tastings. Interactive masterclasses, curated food pairings, and dynamic live cooking shows featuring renowned Australian chefs turn the visit into a truly immersive experience. A highlight for many is the Kleenheat Kitchen stage, where top chefs demonstrate their skills while actively involving the audience – regardless of whether they are beginners or professionals. The event also offers the chance to speak directly with producers and discover the stories behind the products – a personal element that sets the show apart. Exhibitors represent sectors including food and beverage production, hospitality, tourism, kitchen technology, and retail. The audience is equally diverse, ranging from food-loving private visitors to professionals from the restaurant, hotel, and retail industries. The Perth edition is part of a nationwide event series that also takes place in cities such as Melbourne, Brisbane, and Sydney – each tailored to the local culinary scene. The Good Food & Wine Show is more than a culinary event – it’s a cultural highlight for Perth. It boosts tourism, supports the regional economy, and places Australia’s food and wine culture at the centre of a platform celebrated both nationally and internationally. With its central location at the Perth Convention & Exhibition Centre, just a short walk from the Swan River and easily accessible by train, bus, or car, the GFWS is the perfect destination for a flavourful weekend in Western Australia. For those seeking something special, this is the place – focused, diverse, and rich in personal experiences."
GASTRO IVENT,27. - 28. February 2028,Germany,Bremen,Messe Bremen & ÖVB-Arena,www.gastro-ivent.de,"The GASTRO IVENT in Bremen represents a significant event that is held biennially and has established itself as an essential meeting point for the gastronomy, hotel industry, community catering, and trade sectors. Since its founding in 2014, the trade fair has taken place in even-numbered years, parallel to fish international, the only trade fair for fish and seafood in Germany. GASTRO IVENT has developed into a central platform that bundles and presents future-oriented, eventful and stimulating impulses as well as solutions for the catering industry. The fair is organized by M3B GmbH and takes place at the Bremen Exhibition & ÖVB-Arena, known for its flexibility and outstanding infrastructure. The GASTRO IVENT specifically targets restaurant and hotel operators, catering companies, large-scale caterers, and chefs, offering them an exclusive selection of delicacies and convenience products, regional and artisanally produced raw materials, as well as innovative equipment and technical aids. Special focus is given to regional, often artisanally produced, premium food and beverages, as well as innovative convenience products. Additionally, visitors can discover cooking accessories, facilities, and technologies for the gastronomy sector, including hardware and software solutions like cash register systems, apps, and social media applications. A diverse supplementary program featuring product tastings and demonstrations, lectures on current topics, and numerous networking opportunities distinguishes the fair. It allows for a blend of relaxation and information exchange, promoting dialogue about the latest trends and developments in the industry. Another highlight is the edutainment and consultancy offerings, which not only provide visitors with knowledge and inspiration but also practical solutions and innovations for daily business operations. This mix of exhibition, interactive experiences, and professional exchange makes the GASTRO IVENT an indispensable event for professionals from the gastronomy and related fields who are searching for new products, services, and ideas to further develop their businesses and stay up-to-date. In summary, the GASTRO IVENT in Bremen is a key event for gastronomy professionals, focusing on innovation, quality, and networking opportunities and providing a platform for showcasing industry trends and future-oriented concepts. With its comprehensive range and numerous opportunities for exchange and further education, it marks an important date in the industry's calendar."
NRW – The Best from the Region,Expected November 2026,Germany,Essen,Messe Essen,www.mhh-essen.de/nrws-groesste-verbrauchermesse/nrw-das-beste-aus-der-region,"Founded in 2011, the ""NRW – The Best from the Region"" fair is an annual regional trade show held every November, proudly showcasing the culinary diversity and artisanal crafts of North Rhine-Westphalia. Hosted by Messe Essen GmbH, this event attracts countless visitors each year who are interested in regional products and local food culture. It has become a fixed event on the trade fair calendar, taking place in the modern facilities of Messe Essen, which are easily accessible and offer extensive services. ""NRW – The Best from the Region"" stands out for its special focus on regional products. In an atmosphere that is appealing to both consumers and professional visitors, the exhibition provides a platform for producers and craftsmen to present their goods and services. Visitors have the opportunity to discover and sample a wide range of products, from traditional foods to handmade items, all with an emphasis on quality and sustainability. A distinctive feature of the fair is its transparency regarding the manufacturing processes of the products. Exhibitors are encouraged to share information about cultivation, production, and animal husbandry, transforming the fair into an educational platform for responsible consumption. This informative aspect is enhanced by a supporting program that includes brief presentations on selected topics. Here, current and relevant industry issues are discussed, making the fair an important hub for the exchange of ideas and further education in the region. Entertainment is also provided: the fair regularly features competitions, and as a special highlight, visitors can experience cooking demonstrations by a famous Michelin-starred chef. These events are not only entertaining but also allow for an interactive engagement with regional cuisine. ""NRW – The Best from the Region"" takes place under the umbrella of MHH (MODE HEIM HANDWERK), enabling synergies with related industries. With its unique combination of information, education, and entertainment, this event has established itself as an indispensable occasion that celebrates regional identity while simultaneously promoting important discussions about food production and consumption."
SIAL InterFOOD,Expected November 2026,Indonesia,Jakarta,JIExpo Jakarta International Expo,sialinterfood.com,"The SIAL InterFOOD is a leading international trade fair for the food and beverage industry, held annually at the JIExpo Jakarta International Expo in Indonesia. The name ""SIAL"" stands for ""Salon International de l'Alimentation"", which translates to ""International Food Salon"", emphasizing the global significance of this event. It is organized by the SIAL Group in collaboration with Krista Exhibitions and is part of a global series of SIAL trade fairs. At this fair, manufacturers, traders, and professionals from the gastronomy and retail sectors gather to showcase the latest products and innovations. Key themes include food and beverages, technologies, bakery and confectionery products, and catering equipment and ingredients. Special attention is given to sectors such as wine and spirits, coffee, tea, cocoa, as well as organic and Halal-certified products. Another focus is on services and technologies for hotels, catering, restaurants, and supermarkets, which directly relate to Jakarta's dynamic hospitality scene and Indonesia's growing market infrastructure. Competitions such as cooking contests, pastry championships, and live cooking demonstrations highlight the creative and innovative atmosphere of the fair. Each year, SIAL InterFOOD attracts thousands of professional visitors from around the world, including many decision-makers from food production, retail, and gastronomy. It serves not only as a platform for business deals but also as a venue for exchanging ideas on the latest trends and developments in food technology and production. The JIExpo, as the venue, offers ideal conditions for exhibitors and visitors with its modern infrastructure and excellent accessibility via the international airport and superb transport connections. As part of the vibrant metropolis of Jakarta, the fair provides an excellent opportunity to expand networks and explore new business opportunities. Overall, SIAL InterFOOD is an indispensable event, distinguished by its thematic diversity as well as the quality and variety of the products and services presented."
SIAL India,Expected December 2026,India,New Delhi,Yashobhoomi India International Convention & Expo Centre,www.sialindia.com,"SIAL India is a leading international trade fair for food and beverages, held annually at the Yashobhoomi India International Convention & Exhibition Centre (IICC) in New Delhi. The acronym SIAL stands for ""Salon International De L'Alimentation"", which translates to ""International Food Exhibition"". The fair is organized by Comexposium in collaboration with InterAds Exhibitions Pvt. Ltd. The main themes of SIAL India encompass a wide range of the food and beverage industry, including bakery, confectionery, and biscuit products, organic and wellness products, dairy, non-alcoholic and alcoholic beverages, meat, poultry, deli products, seafood, legumes, and cereals. Additionally, products such as spices and seasonings, frozen food, pet food, tea, and coffee, as well as processing and packaging equipment are showcased. This diversity highlights the fair's significance as a platform for innovation and trends in the food sector. At SIAL India, food manufacturers, distributors, importers, wholesalers, and retailers, as well as representatives from institutional and commercial catering, present and discover the latest products and services. Thus, the fair serves as an important gateway to the Indian market and a crucial platform for international companies looking to engage in this dynamic environment. The fair is distinguished by numerous conferences, competitions, and award ceremonies that honor outstanding innovations in the food and beverage industry. Highlights include the SIAL Innovation Competition. These events promote quality and innovation and serve as a platform for exchange among professionals and businesses. SIAL India is part of a global series of SIAL fairs that take place in various international cities, playing a key role in the global food industry. Exhibitors and visitors come from diverse sectors, including food production, gastronomy, and commerce. The Yashobhoomi India International Convention & Exhibition Centre, the venue for SIAL India, is centrally located and easily accessible. It offers modern facilities and excellent infrastructure, ideal for events of this scale and significance. The center's accessibility further enhances the fair's attractiveness to both local and international participants."
Good Food Show,Expected December 2026,United Kingdom of Great Britain and Northern Ireland,Birmingham,National Exhibition Center (NEC),www.goodfoodshow.com,"The Good Food Show in Birmingham is one of the most prestigious public culinary events in the UK. Since its inception in 1991, it has captivated a growing community of food enthusiasts, amateur chefs, and connoisseurs twice a year. Organized by BBC Good Food on behalf of Immediate Live, the show has become a cornerstone of the British food scene. Each June and November, the National Exhibition Centre (NEC) in Birmingham—one of the country’s largest and most modern exhibition venues—transforms into a vibrant celebration of culinary diversity. With its excellent infrastructure and convenient transport connections, the NEC provides the ideal setting for this exceptional event. The Good Food Show offers a unique blend of food market, live entertainment, and educational experiences. Designed for the general public rather than trade visitors alone, it places a strong focus on high-quality foods, innovative kitchen solutions, and contemporary nutrition trends. Visitors can explore a wide array of offerings: handpicked regional products, street food stalls, artisanal delicacies, organic goods, and a curated selection of wines, craft beers, and spirits—complemented by expert tastings and recommendations. A standout attraction is the live cooking shows featuring internationally renowned celebrity chefs. These chefs not only showcase their favorite recipes but also share insights into modern culinary techniques and their personal inspirations. The program is further enriched by interactive workshops and cooking classes, offering practical guidance on topics such as healthy eating, special diets, and baking arts—from gluten-free meals to plant-based cuisine. At the heart of the event lies the intersection of enjoyment and knowledge. Expert talks on sustainable nutrition, conversations with innovative producers, and direct exchanges with top chefs create a comprehensive and inspiring experience. Sustainability runs as a central theme throughout the entire event, with a clear emphasis on regionality, quality, and conscious consumption. The Good Food Show is more than just a fair—it’s a dynamic gathering place for anyone who values good food, creative cooking, and responsible eating. Whether you're interested in the latest culinary trends or seeking extraordinary taste experiences, this event offers inspiration, connection, and gourmet enjoyment at the highest level."
Kloster- & Gartenmarkt,Expected May 2027,Germany,Leisnig,Kloster Buch,gartenkoenig.com/event/gartenmarkt_kloster_buch,"The Kloster & Garden Market is an annual experiential fair that transforms the historic grounds of Kloster Buch in Leisnig into a vibrant hub of garden culture, lifestyle, and rural inspiration. Set against the picturesque backdrop of the former Cistercian monastery, a unique marketplace unfolds every May for all who appreciate the beautiful, natural, and handmade – from hobby gardeners and design enthusiasts to families and professional visitors from the region and beyond. The event is organized by Arcos GmbH, an experienced company specializing in high-quality themed markets in the garden and lifestyle sectors. At the heart of the fair are selected products and creative solutions for the home, yard, garden, and contemporary living. Visitors can look forward to an inspiring range – from a rich variety of plants, with a special focus on roses, perennials, and seasonal rarities, to unique decorative items, artistic ceramics, furniture made from natural materials, terracotta and corten steel one-of-a-kinds, stylish fashion, handcrafted jewelry, and tasteful accessories for house and garden. Innovative technologies for garden maintenance and terrace design are also showcased. But the Kloster & Garden Market offers more than just a diverse shopping experience – it creates a welcoming atmosphere for relaxation and enjoyment. Within the historic monastery walls, guests can explore a culinary selection ranging from regional specialties to unique gourmet delights. The experience is further enriched by artisan demonstrations, live musical performances as part of the supporting program, and guided tours through the monastery grounds. Exhibitors primarily represent the fields of horticulture, floristry, arts and crafts, interior and exterior decoration, fashion, and fine food. The audience is just as diverse – ranging from private garden lovers and families to professionals such as landscape gardeners, planners, and florists, as well as those with a keen interest in regional culture. Located just south of Leipzig, Kloster Buch is not only an architectural gem steeped in history but also conveniently accessible – by car via the A14 (exit Leisnig) or by public transport via Leisnig railway station, with a shuttle service available to the monastery grounds. The Kloster & Garden Market at Kloster Buch is more than a fair – it is a sensory experience for everyone in search of authenticity, beauty, and something truly special."
The Plant Powered Show,Expected May 2027,South Africa,Cape Town,CTICC Cape Town International Convention Center,goodlifeshowafrica.com,"The ""Plant Powered Show"", a pioneering trade fair, was first held in 2020 and has since evolved into the leading African platform for plant-based nutrition, beverages, and a conscious lifestyle. It takes place at the impressive Cape Town International Convention Center (CTICC) in Cape Town, a location that is easily accessible to both local and international visitors. The fair annually attracts visitors and professionals from around the world who are interested in the latest trends and products in the plant-based lifestyle sector. Live Events Africa (Pty) Ltd., a company known for its expertise in organizing high-caliber events, is responsible for organizing the fair. The ""Plant Powered Show"" focuses on topics such as plant-based nutrition, sustainability, and healthy living. Exhibitors present a wide range of products and services, from innovative food and beverages to wellness and lifestyle items. The fair provides a platform where companies can showcase their latest innovations to a broad audience. The fair also contributes to strengthening local culture and economy by bringing together local and international companies, thus promoting the growth of the plant-based industry in South Africa. A special highlight is the tasting area, where renowned chefs showcase their culinary creations. This gives visitors the opportunity to discover new flavors and familiarize themselves with simple methods for healthy, sustainable dishes. The ""Plant Powered Show"" attracts exhibitors from various industries, including the food industry, health and wellness sector, and sustainability sector. The main visitors include professionals from these areas as well as consumers interested in a healthy and sustainable lifestyle. The CTICC is strategically located in the heart of Cape Town's business district, close to many tourist attractions, including the famous V&A Waterfront and Table Mountain. This location makes the center attractive to both business travelers and tourists who want to participate in the numerous events and exhibitions held there. The center is known for integrating sustainable practices such as water conservation measures and energy efficiency. It also engages in social projects and initiatives to strengthen the local community. In summary, the ""Plant Powered Show"" is more than just a fair; it is an annual gathering for all those committed to a healthy, sustainable, and conscious lifestyle. It offers a unique opportunity to network, learn, and discover the latest innovations in the plant-based industry."
Langres Gastronomique,Expected June 2027,France,Langres,Salle Jean-Favre,langresfoiregastronomique.fr,"Langres Gastronomique is an annual highlight for food lovers, producers, and enthusiasts of regional culinary culture. Held at the Salle Jean-Favre in Langres—a historic town in northeastern France—the event is organized by the dedicated Association Langres Foires et Salons , which is committed to promoting the region’s economy, culture, and way of life. This fair is much more than a marketplace – it serves as a vibrant showcase of the terroir , the culinary and artisanal identity of the Langres region. Numerous passionate exhibitors present their specialties, ranging from artisan cheeses and air-dried sausages to homemade pasta, honey, syrups, and premium ice cream. Visitors are not only invited to sample the products but also to engage directly with the producers – an experience that defines the unique character of the event. What further sets Langres Gastronomique apart is its successful blend of gastronomy, culture, and entertainment. The program includes cooking demonstrations, culinary competitions, and live tastings, along with musical performances, evening events, and interactive experiences for both children and adults. Workshops, talks, and hands-on activities add extra depth, turning a visit into a well-rounded and memorable experience. The fair is deliberately focused on quality over quantity, emphasizing regional food craftsmanship and artisanal products. Most exhibitors come from the fine food, specialty food production, and artisan sectors. The primary audience includes culinary professionals, hoteliers, retailers, and food enthusiasts seeking authentic products, new business contacts, or fresh culinary inspiration. Langres Gastronomique reflects the history, craftsmanship, and zest for life of the region. It plays a key role in promoting local products and producers while strengthening regional identity and pride. The centrally located Salle Jean-Favre is easily accessible by car and public transport. For anyone wishing to experience the authentic spirit of French culinary culture combined with regional diversity and a rich cultural program, Langres Gastronomique is a must-attend event on the culinary calendar."
Gourmet Selection,Expected June 2027,France,Paris,Paris Expo Porte de Versailles,www.salon-gourmet-selection.com,"The Gourmet Selection is an annual trade fair that has established itself as a key event in the international fine food industry since its inception in 2009. It is organized by Comexposium, one of the world’s leading trade show organizers. This exclusive event has become a highly specialized platform for delicacies, gourmet products, and culinary innovations. Held at Paris Expo Porte de Versailles—one of Europe’s largest and most modern exhibition centers—it benefits from a central location in the French capital, a city synonymous with gastronomy, lifestyle, and refined enjoyment. Excellent access to public transport ensures convenient travel for trade visitors from both France and abroad. At the heart of the fair are quality, craftsmanship, and origin. A carefully curated selection of specialties from France and around the world is showcased—ranging from characterful cheeses, premium charcuterie, foie gras, preserves, artisanal chocolates and pralines, fine pastries, and specialty breads to exquisite wines, craft spirits, and innovative non-alcoholic beverages. The event celebrates not only culinary excellence and artisanal quality but also reflects current trends such as plant-based nutrition, “free-from” products, sustainable snacking, and features on guest regions from across the globe. A distinctive feature of the fair is the strong presence of products with protected designations of origin, such as AOP, AOC, or IGP, alongside a wide range of certified organic goods carrying the AB label. Sustainability and transparent sourcing are integral to the concept of the fair and are reflected throughout the product offerings and presentations. In addition to food, the event also includes offerings related to gastronomy and fine food retail, including stylish tableware, premium packaging solutions, and digital tools for the point of sale. The fair is exclusively open to professional visitors—particularly those from the fine food trade, premium grocery retail, concept stores, as well as upscale restaurants and the hospitality sector. A highlight of the event is the “Gourmet Selection Best Of” competition, which honors outstanding and particularly innovative products—a recognized mark of quality and creativity. The fair experience is further enhanced by the Tasting Forum, where fine foods are prepared and sampled live, and the Experts’ Agora, a space dedicated to professional exchange and knowledge transfer. With its clear focus, exceptional product selection, international reach, and the unique atmosphere in the heart of Paris, Gourmet Selection offers a specialized platform for those seeking to combine excellence, innovation, and high-end indulgence."
Summer Fancy Food Show,Expected June 2027,USA,New York City,Jacob K. Javits Convention Center,www.specialtyfood.com,"The Summer Fancy Food Show is North America’s largest trade fair for specialty foods and is regarded as a showcase for innovation, quality, and artisanal craftsmanship in the world of culinary products. Since its inception in 1955, it has evolved into a key meeting point for the international food industry. The term “Fancy Food” not only signifies unique and premium products but also stands for high standards in taste, originality, and product quality – from exquisite delicacies to cutting-edge nutrition concepts. Every summer, the Jacob K. Javits Convention Center in the heart of Manhattan opens its doors to trade visitors from around the globe. This modern, well-equipped venue impresses with its central location, close to iconic landmarks such as Times Square and Central Park. Excellent access to public transportation makes the Javits Center easily reachable – a clear advantage for international attendees. The event is organized by the Specialty Food Association (SFA) , a nonprofit organization dedicated to supporting independent food producers and recognizing outstanding products. But the Summer Fancy Food Show is much more than just a product exhibition: it serves as a trendsetter, idea generator, and dynamic business platform. The event concept successfully combines culinary experience, business relevance, and thematic diversity. Across more than 40 product categories – ranging from plant-based foods and gourmet snacks to innovative beverages – visitors gain practical insights into the latest industry developments through tastings, live cooking demonstrations, and curated theme pavilions. Among the highlights are startups and product debuts, as well as dedicated sections such as the Bakery, Confectionery, Snacks & Sweets Pavilion , the Beverage Pavilion , and the Plant-Based Pavilion . Special attention is given to the Spotlight Showcases , which focus on themes like diversity and emerging food trends, and the RangeMe Collection , offering exclusive previews of up-and-coming brands. A standout feature of the show is the lineup of live competitions and award ceremonies. The SFA People Awards honor exceptional individuals in the industry, while the North America Pastry Competition Championship brings together eight chef teams for a sustainability-focused pastry showdown – a must-see event for anyone passionate about the future of dessert cuisine. The show connects manufacturers, distributors, importers, retailers, restaurateurs, and investors with the aim of unlocking new business opportunities, strengthening existing partnerships, and fostering targeted innovation. In just three days, attendees can establish valuable contacts, build collaborations, and close tangible business deals – efficiently, purposefully, and with an eye toward the future. For anyone looking to experience the latest in the food industry, spot trends early, and soak up the energy of New York’s culinary scene, the Summer Fancy Food Show is the place to be – unique, relevant, and truly inspiring."
Schloss- & Gartenmarkt,Expected July 2027,Germany,"Trebsen, Mulde",Schloss Trebsen,gartenkoenig.com/event/schloss-gartenfest-schloss-trebsen,"The Castle & Garden Fair is an annual experiential event that transforms the park of Trebsen Castle, near Leipzig, into a stylish world of garden culture, modern country living, and aesthetic home design. Organized by Arcos GmbH, the fair takes place in late summer—typically in August—and appeals to discerning garden enthusiasts, design lovers, and connoisseurs seeking something special, both outdoors and at home. What makes the Castle & Garden Fair truly unique is not only the impressive setting of the late Gothic four-winged castle and its expansive park grounds but also the carefully curated selection of exhibitors, known for their expertise and passion for quality. Here, historical charm meets contemporary lifestyle, creating an inspiring experience that goes far beyond a traditional plant market. At the heart of the fair are the latest gardening trends, creative design ideas for home and garden, and culinary delights with a regional flair. Visitors can discover rare and exclusive plants—from exquisite roses and alpine species to heirloom tomato varieties—and receive expert advice on garden design, outdoor décor, and sustainable care. High-quality garden furniture, elegant accessories, stainless steel grill fireplaces, and whirlpools demonstrate how outdoor spaces can be transformed into personal havens of relaxation. The fair also offers plenty of inspiration for interiors. Handmade jewelry, one-of-a-kind porcelain pieces, select textiles, and fashion accessories round out a thoughtfully curated lifestyle offering. Regional artisans and culinary vendors provide gourmet treats, fine wines, and inventive food concepts for enjoyable breaks. Exhibitors represent the fields of horticulture, design, craftsmanship, culinary arts, and lifestyle. They embody quality, personal consultation, and authenticity—attributes that attract a wide audience: gardening enthusiasts, interior designers, gourmets, industry professionals from retail and gastronomy, as well as creative self-starters. Trebsen Castle is located in the Leipzig district, nestled in a scenic river landscape, and is easily accessible via the A14 motorway or by train through the nearby Grimma station. For one weekend each year, this historic site becomes a vibrant hub of stylish garden and lifestyle culture—a must-visit for anyone who wants to experience and create with all their senses."
Foire aux Vins d'Alsace,Expected July 2027,France,Colmar,Parc des Expositions,www.foire-colmar.com,"The Foire aux Vins d’Alsace – the Alsace Wine Fair – is much more than a traditional trade or consumer exhibition. It uniquely blends wine culture, business, music, and regional identity, transforming the city of Colmar each summer since 1948 into a vibrant center of cultural and economic life in Alsace. The abbreviation FAV, short for Foire aux Vins d’Alsace , reflects the event’s core theme: Alsatian wine in all its diversity, quality, and tradition. The event takes place at the modern Parc des Expositions de Colmar, which becomes a ten-day magnet for wine enthusiasts, professionals, music lovers, and families every July or August. Organized by Colmar Expo SA in close cooperation with the Chamber of Commerce and the City of Colmar, this prominent event was originally created to revitalize the regional wine industry in the aftermath of World War II. Today, it ranks among the most significant summer festivals in France, drawing attention well beyond the borders of Alsace. At the heart of the fair are the Wines of Alsace, showcased in a dedicated wine trade exhibition featuring more than 1,500 samples, expert tastings, specialist lectures, and the ceremonial election of the Reine des Vins d’Alsace. This sensory experience is complemented by a diverse range of exhibitors—around 350 businesses from sectors such as crafts, fashion, horticulture, gastronomy, mobility, construction, and lifestyle. What sets the Foire aux Vins d’Alsace apart is its unique combination of trade fair, wine festival, and concert venue. International artists take to the open-air stage, creating a festival atmosphere with performances ranging from pop and rock to electronic and hard rock. Additional entertainment—ranging from burlesque and dance performances to children’s programs, cooking shows, and athletic displays—ensures a varied experience for a wide audience. The fair attracts not only trade visitors and business travelers, but also tourists, wine and music lovers, and culture enthusiasts from across France, the German-speaking regions, and beyond. Deeply rooted in the region, the FAV presents itself as a vibrant showcase of Alsatian lifestyle—a platform that unites economic vitality with cultural tradition and expresses regional pride through a celebration of enjoyment. The Parc des Expositions is conveniently located and easily accessible by car, train, or via nearby airports. Colmar itself, a charming and historic town nestled among the vineyards of Alsace, offers with its architecture and hospitality the perfect setting for a fair that brings the spirit of the region to life year after year."
HKTDC Food Expo,Expected August 2027,China,Hong Kong,Hong Kong Convention and Exhibition Centre,www.hktdc.com/event/hkfoodexpo/en,"The HKTDC Food Expo is Asia’s leading trade and public exhibition for food and gastronomy. It takes place every August at the renowned Hong Kong Convention and Exhibition Centre, one of the city’s most iconic landmarks. The event is organized by the Hong Kong Trade Development Council (HKTDC), a key institution dedicated to promoting international trade and Hong Kong’s economic development. The expo serves as a forward-looking platform that brings together the entire spectrum of the food market under one roof. Its clearly defined sections ensure remarkable diversity. The Food Expo is reserved exclusively for industry professionals, focusing on innovation, technological advancements, and international sourcing. The Public Hall and the exclusive Gourmet Zone invite the general public to shop and discover culinary highlights. The HKTDC Food Expo showcases premium products, everyday classics, and specialties from around the globe, while also addressing current trends such as alternative proteins, 3D food printing, and intelligent packaging solutions. The range of products extends from branded delicacies, organic and wellness items, snacks, confectionery, pasta, ready meals, and beverages to halal foods, meat, seafood, dairy products, and plant-based alternatives. The thematic scope reflects Hong Kong’s global and cultural diversity: Asian and Western delicacies, vegetarian and vegan specialties, coffee, tea, craft beer, fine wines, health and nutrition products, innovative food tech solutions, as well as numerous OEM and private label offerings are all in focus. A comprehensive supporting program featuring cooking shows, live tastings, expert talks, and award ceremonies sets new standards each year and creates memorable culinary experiences. The expo is a central meeting point for decision-makers and trendsetters from retail, wholesale, import, export, gastronomy, and hospitality. Exhibitors and visitors represent every segment of the international food and beverage industry, including manufacturers, distributors, buyers, and food enthusiasts. Together with concurrent events such as the Hong Kong International Tea Fair and the HKTDC Home Delights Expo, the HKTDC Food Expo forms the centerpiece of Hong Kong’s vibrant exhibition scene. The Hong Kong Convention and Exhibition Centre impresses with its modern infrastructure and excellent public transport connections, ensuring a comfortable and efficient experience for all participants. The Food Expo is thus not only an international industry gathering, but also a significant driver of Hong Kong’s economic vitality and innovative spirit."
